area,statistic,age_category,quantity,State,gender
Cowper,Total participants,65-69 years,5201.0,New South Wales,female
Cowper,Eligible participants,65-69 years,5754.0,New South Wales,female
Cowper,Participation rate (%),65-69 years,90.4,New South Wales,female
Cowper,Total participants,70-74 years,4632.0,New South Wales,female
Cowper,Eligible participants,70-74 years,5060.0,New South Wales,female
Cowper,Participation rate (%),70-74 years,91.5,New South Wales,female
Cowper,Total participants,75-79 years,3272.0,New South Wales,female
Cowper,Eligible participants,75-79 years,3603.0,New South Wales,female
Cowper,Participation rate (%),75-79 years,90.8,New South Wales,female
Cowper,Total participants,80-84 years,2417.0,New South Wales,female
Cowper,Eligible participants,80-84 years,2741.0,New South Wales,female
Cowper,Participation rate (%),80-84 years,88.2,New South Wales,female
Cowper,Total participants,85 years and over,2451.0,New South Wales,female
Cowper,Eligible participants,85 years and over,3098.0,New South Wales,female
Cowper,Participation rate (%),85 years and over,79.1,New South Wales,female
Cowper,Total participants,Total Females,51173.0,New South Wales,female
Cowper,Eligible participants,Total Females,62906.0,New South Wales,female
Cowper,Participation rate (%),Total Females,81.3,New South Wales,female
Cunningham,Total participants,18-19 years,1487.0,New South Wales,female
Cunningham,Eligible participants,18-19 years,1799.0,New South Wales,female
Cunningham,Participation rate (%),18-19 years,82.7,New South Wales,female
Cunningham,Total participants,20-24 years,4256.0,New South Wales,female
Cunningham,Eligible participants,20-24 years,5237.0,New South Wales,female
Cunningham,Participation rate (%),20-24 years,81.3,New South Wales,female
Cunningham,Total participants,25-29 years,3614.0,New South Wales,female
Cunningham,Eligible participants,25-29 years,4560.0,New South Wales,female
Cunningham,Participation rate (%),25-29 years,79.3,New South Wales,female
Cunningham,Total participants,30-34 years,3489.0,New South Wales,female
Cunningham,Eligible participants,30-34 years,4352.0,New South Wales,female
Cunningham,Participation rate (%),30-34 years,80.2,New South Wales,female
Cunningham,Total participants,35-39 years,3398.0,New South Wales,female
Cunningham,Eligible participants,35-39 years,4283.0,New South Wales,female
Cunningham,Participation rate (%),35-39 years,79.3,New South Wales,female
Cunningham,Total participants,40-44 years,3807.0,New South Wales,female
Cunningham,Eligible participants,40-44 years,4686.0,New South Wales,female
Cunningham,Participation rate (%),40-44 years,81.2,New South Wales,female
Cunningham,Total participants,45-49 years,3955.0,New South Wales,female
Cunningham,Eligible participants,45-49 years,4739.0,New South Wales,female
Cunningham,Participation rate (%),45-49 years,83.5,New South Wales,female
Cunningham,Total participants,50-54 years,4015.0,New South Wales,female
Cunningham,Eligible participants,50-54 years,4700.0,New South Wales,female
Cunningham,Participation rate (%),50-54 years,85.4,New South Wales,female
Cunningham,Total participants,55-59 years,4238.0,New South Wales,female
Cunningham,Eligible participants,55-59 years,4857.0,New South Wales,female
Cunningham,Participation rate (%),55-59 years,87.3,New South Wales,female
Cunningham,Total participants,60-64 years,3865.0,New South Wales,female
Cunningham,Eligible participants,60-64 years,4358.0,New South Wales,female
Cunningham,Participation rate (%),60-64 years,88.7,New South Wales,female
Cunningham,Total participants,65-69 years,3393.0,New South Wales,female
Cunningham,Eligible participants,65-69 years,3756.0,New South Wales,female
Cunningham,Participation rate (%),65-69 years,90.3,New South Wales,female
Cunningham,Total participants,70-74 years,2925.0,New South Wales,female
Cunningham,Eligible participants,70-74 years,3249.0,New South Wales,female
Cunningham,Participation rate (%),70-74 years,90.0,New South Wales,female
Cunningham,Total participants,75-79 years,2287.0,New South Wales,female
Cunningham,Eligible participants,75-79 years,2587.0,New South Wales,female
Cunningham,Participation rate (%),75-79 years,88.4,New South Wales,female
Cunningham,Total participants,80-84 years,1697.0,New South Wales,female
Cunningham,Eligible participants,80-84 years,1988.0,New South Wales,female
Cunningham,Participation rate (%),80-84 years,85.4,New South Wales,female
Cunningham,Total participants,85 years and over,1913.0,New South Wales,female
Cunningham,Eligible participants,85 years and over,2447.0,New South Wales,female
Cunningham,Participation rate (%),85 years and over,78.2,New South Wales,female
Cunningham,Total participants,Total Females,48339.0,New South Wales,female
Cunningham,Eligible participants,Total Females,57598.0,New South Wales,female
Cunningham,Participation rate (%),Total Females,83.9,New South Wales,female
Dobell,Total participants,18-19 years,1392.0,New South Wales,female
Dobell,Eligible participants,18-19 years,1745.0,New South Wales,female
Dobell,Participation rate (%),18-19 years,79.8,New South Wales,female
Dobell,Total participants,20-24 years,3476.0,New South Wales,female
Dobell,Eligible participants,20-24 years,4681.0,New South Wales,female
Dobell,Participation rate (%),20-24 years,74.3,New South Wales,female
Dobell,Total participants,25-29 years,3205.0,New South Wales,female
Dobell,Eligible participants,25-29 years,4419.0,New South Wales,female
Dobell,Participation rate (%),25-29 years,72.5,New South Wales,female
Dobell,Total participants,30-34 years,3266.0,New South Wales,female
Dobell,Eligible participants,30-34 years,4334.0,New South Wales,female
Dobell,Participation rate (%),30-34 years,75.4,New South Wales,female
Dobell,Total participants,35-39 years,3224.0,New South Wales,female
Dobell,Eligible participants,35-39 years,4344.0,New South Wales,female
Dobell,Participation rate (%),35-39 years,74.2,New South Wales,female
Dobell,Total participants,40-44 years,3455.0,New South Wales,female
Dobell,Eligible participants,40-44 years,4510.0,New South Wales,female
Dobell,Participation rate (%),40-44 years,76.6,New South Wales,female
Dobell,Total participants,45-49 years,3979.0,New South Wales,female
Dobell,Eligible participants,45-49 years,4967.0,New South Wales,female
Dobell,Participation rate (%),45-49 years,80.1,New South Wales,female
Dobell,Total participants,50-54 years,3826.0,New South Wales,female
Dobell,Eligible participants,50-54 years,4646.0,New South Wales,female
Dobell,Participation rate (%),50-54 years,82.4,New South Wales,female
Dobell,Total participants,55-59 years,4279.0,New South Wales,female
Dobell,Eligible participants,55-59 years,5022.0,New South Wales,female
Dobell,Participation rate (%),55-59 years,85.2,New South Wales,female
Dobell,Total participants,60-64 years,4095.0,New South Wales,female
Dobell,Eligible participants,60-64 years,4678.0,New South Wales,female
Dobell,Participation rate (%),60-64 years,87.5,New South Wales,female
Dobell,Total participants,65-69 years,3991.0,New South Wales,female
Dobell,Eligible participants,65-69 years,4447.0,New South Wales,female
Dobell,Participation rate (%),65-69 years,89.7,New South Wales,female
Dobell,Total participants,70-74 years,3488.0,New South Wales,female
Dobell,Eligible participants,70-74 years,3835.0,New South Wales,female
Dobell,Participation rate (%),70-74 years,91.0,New South Wales,female
Dobell,Total participants,75-79 years,2564.0,New South Wales,female
Dobell,Eligible participants,75-79 years,2853.0,New South Wales,female
Dobell,Participation rate (%),75-79 years,89.9,New South Wales,female
Dobell,Total participants,80-84 years,1899.0,New South Wales,female
Dobell,Eligible participants,80-84 years,2180.0,New South Wales,female
Dobell,Participation rate (%),80-84 years,87.1,New South Wales,female
Dobell,Total participants,85 years and over,2106.0,New South Wales,female
Dobell,Eligible participants,85 years and over,2768.0,New South Wales,female
Dobell,Participation rate (%),85 years and over,76.1,New South Wales,female
Dobell,Total participants,Total Females,48245.0,New South Wales,female
Dobell,Eligible participants,Total Females,59429.0,New South Wales,female
Dobell,Participation rate (%),Total Females,81.2,New South Wales,female
Eden-Monaro,Total participants,18-19 years,1122.0,New South Wales,female
Eden-Monaro,Eligible participants,18-19 years,1412.0,New South Wales,female
Eden-Monaro,Participation rate (%),18-19 years,79.5,New South Wales,female
Eden-Monaro,Total participants,20-24 years,2553.0,New South Wales,female
Eden-Monaro,Eligible participants,20-24 years,3439.0,New South Wales,female
Eden-Monaro,Participation rate (%),20-24 years,74.2,New South Wales,female
Eden-Monaro,Total participants,25-29 years,2622.0,New South Wales,female
Eden-Monaro,Eligible participants,25-29 years,3531.0,New South Wales,female
Eden-Monaro,Participation rate (%),25-29 years,74.3,New South Wales,female
Eden-Monaro,Total participants,30-34 years,2909.0,New South Wales,female
Eden-Monaro,Eligible participants,30-34 years,3873.0,New South Wales,female
Eden-Monaro,Participation rate (%),30-34 years,75.1,New South Wales,female
Eden-Monaro,Total participants,35-39 years,3031.0,New South Wales,female
Eden-Monaro,Eligible participants,35-39 years,3980.0,New South Wales,female
Eden-Monaro,Participation rate (%),35-39 years,76.2,New South Wales,female
Eden-Monaro,Total participants,40-44 years,3484.0,New South Wales,female
Eden-Monaro,Eligible participants,40-44 years,4428.0,New South Wales,female
Eden-Monaro,Participation rate (%),40-44 years,78.7,New South Wales,female
Eden-Monaro,Total participants,45-49 years,4268.0,New South Wales,female
Eden-Monaro,Eligible participants,45-49 years,5293.0,New South Wales,female
Eden-Monaro,Participation rate (%),45-49 years,80.6,New South Wales,female
Eden-Monaro,Total participants,50-54 years,4282.0,New South Wales,female
Eden-Monaro,Eligible participants,50-54 years,5114.0,New South Wales,female
Eden-Monaro,Participation rate (%),50-54 years,83.7,New South Wales,female
Eden-Monaro,Total participants,55-59 years,4785.0,New South Wales,female
Eden-Monaro,Eligible participants,55-59 years,5533.0,New South Wales,female
Eden-Monaro,Participation rate (%),55-59 years,86.5,New South Wales,female
Eden-Monaro,Total participants,60-64 years,4521.0,New South Wales,female
Eden-Monaro,Eligible participants,60-64 years,5122.0,New South Wales,female
Eden-Monaro,Participation rate (%),60-64 years,88.3,New South Wales,female
Eden-Monaro,Total participants,65-69 years,4075.0,New South Wales,female
Eden-Monaro,Eligible participants,65-69 years,4561.0,New South Wales,female
Eden-Monaro,Participation rate (%),65-69 years,89.3,New South Wales,female
Eden-Monaro,Total participants,70-74 years,3120.0,New South Wales,female
Eden-Monaro,Eligible participants,70-74 years,3474.0,New South Wales,female
Eden-Monaro,Participation rate (%),70-74 years,89.8,New South Wales,female
Eden-Monaro,Total participants,75-79 years,2095.0,New South Wales,female
Eden-Monaro,Eligible participants,75-79 years,2393.0,New South Wales,female
Eden-Monaro,Participation rate (%),75-79 years,87.5,New South Wales,female
Eden-Monaro,Total participants,80-84 years,1370.0,New South Wales,female
Eden-Monaro,Eligible participants,80-84 years,1602.0,New South Wales,female
Eden-Monaro,Participation rate (%),80-84 years,85.5,New South Wales,female
Eden-Monaro,Total participants,85 years and over,1394.0,New South Wales,female
Eden-Monaro,Eligible participants,85 years and over,1771.0,New South Wales,female
Eden-Monaro,Participation rate (%),85 years and over,78.7,New South Wales,female
